"id_dren","admn_id","localid"
"38729","1683","98995"
"38809","8528","191700"
"38910","9067","299876"
"38935","7771","97687"
"39178","2302","142517"
"39282","8516","206944"
"39378","8347","163138"
"39440","5938","118471"
"39474","5912","143051"
"39858","1036","258149"
"39880","1212","52855"
"39925","6001","118546"
"39971","6797","239766"
"40022","5474","119041"
"40275","6769","301470"
"40325","1414","98144"
"40378","464","219481"
"40379","465","217306"
"40390","3448","216727"
"40395","3963","42373"
"40430","5763","301355"
"40461","5951","116128"
"40812","1683","98991"
"40892","8528","191702"
"40993","9067","299909"
"41018","7771","97414"
"41261","2302","142517"
"41365","8516","207004"
"41557","5912","143046"
"41666","6928","158952"
"41667","6841","116847"
"41683","10287","20320"
"41687","7732","241281"
"41688","7732","241249"
"41689","7732","302681"
"41690","7732","241276"
"41691","7732","241263"
"41692","7732","241255"
"41693","7732","241352"
"41694","7732","302681"
"41695","7732","241259"
"41696","7732","302681"
"41697","7732","302681"
"41698","7732","302681"
"41699","7732","241446"
"41700","7732","302681"
"41701","8949","161736"
"41702","8766","161889"
"41709","9322","159071"
"41710","6581","276864"
"41711","6581","277147"
"41712","6581","276878"
"41713","6581","276866"
"41714","6581","277173"
"41721","308","254617"
"41722","309","254614"
"41723","9662","183446"
"41724","9662","183433"
"41725","9662","183434"
"41726","9662","183426"
"41727","9662","183436"
"41728","9662","183431"
"41729","9662","183432"
"41730","9662","183467"
"41731","9662","183507"
"41732","9662","183407"
"41734","6744","142099"
"41735","6744","142110"
"41736","6744","301419"
"41737","6744","142108"
"41738","6744","142105"
"41739","6744","142126"
"41740","6744","301419"
"41741","6744","142104"
"41742","6744","142111"
"41743","6744","301419"
"41744","6744","301419"
"41745","6744","301419"
"41746","6744","142114"
"41747","6744","301419"
"41748","6744","301419"
"41749","9864","302693"
"41750","9864","302693"
"41751","9864","302693"
"41752","9864","302693"
"41753","9864","302693"
"41754","8296","281641"
"41755","8296","281623"
"41756","3752","8523"
"41757","3752","7970"
"41758","5768","139920"
"41759","5768","139918"
"41760","5768","139919"
"41761","5768","139922"
"41762","5768","139939"
"41763","5768","139940"
"41764","5768","139924"
"41765","5768","139923"
"41766","5768","139949"
"41767","5768","139943"
"41768","5768","139953"
"41769","5768","139938"
"41770","5768","139925"
"41771","5768","139945"
"41772","5768","139926"
"41773","5768","139950"
"41774","5768","139944"
"41775","5768","139948"
"41776","5768","139942"
"41777","5768","139929"
"41778","5768","139930"
"41779","5768","139928"
"41780","5768","139955"
"41781","5768","139931"
"41782","5768","139932"
"41783","5768","139921"
"41784","655","265743"
"41785","655","265744"
"41786","655","265745"
"41792","5960","301167"
"41793","5960","116332"
"41794","5960","301167"
"41795","5960","116322"
"41796","5960","116331"
"41797","5960","301167"
"41798","5960","116346"
"41799","5960","116374"
"41800","5960","116329"
"41801","5960","116318"
"41802","5960","116330"
"41803","5960","116361"
"41804","5960","116316"
"41805","5960","116315"
"41806","5960","116323"
"41807","5960","301167"
"41808","5960","116339"
"41853","2681","100491"
"41854","2681","100490"
"41855","2681","100493"
"41856","2681","100494"
"41857","2681","100492"
"41858","2681","100501"
"41859","2681","100500"
"41860","2681","100499"
"41861","2681","100504"
"41862","2681","100505"
"41863","2681","100508"
"41864","2681","100510"
"41865","2681","100509"
"41866","2681","100507"
"41867","2681","100582"
"41868","2681","100513"
"41869","2681","100517"
"41870","2681","100515"
"41871","2681","100514"
"41872","2681","100518"
"41873","2681","100521"
"41874","2681","100519"
"41875","2681","100520"
"41876","2681","100523"
"41877","2681","100524"
"41878","2681","100538"
"41879","2681","100544"
"41880","2681","100534"
"41881","2681","100525"
"41882","2681","100546"
"41883","2681","100560"
"41884","2681","100558"
"41885","2681","100594"
"41886","2681","100568"
"41887","2681","100564"
"41888","2681","100610"
"41889","2681","100606"
"41890","2681","100609"
"41891","2681","100613"
"41892","2681","100607"
"41893","2681","100614"
"41894","2681","100616"
"41895","2681","100615"
"41896","2681","100572"
"41897","2681","100570"
"41898","2681","100598"
"41899","2681","100604"
"41900","2681","100600"
"41901","2681","100605"
"41902","2681","100601"
"41903","6766","102424"
"41904","6766","301047"
"41905","6766","102357"
"41906","6766","102456"
"41907","6766","301047"
"41908","6766","102375"
"41909","6766","102435"
"41910","6766","301047"
"41911","6766","102418"
"41912","6766","102432"
"41913","6766","102362"
"41914","6766","102359"
"41915","6766","102396"
"41916","6766","102415"
"41917","6766","102370"
"41918","6766","102506"
"41919","6766","301047"
"41920","6766","102437"
"41921","6766","102415"
"41922","6766","102364"
"41923","6766","102540"
"41924","6766","102402"
"41925","6766","102583"
"41926","6766","102397"
"41927","6766","102544"
"41928","6766","102373"
"41929","6766","102492"
"41930","6766","102403"
"41931","6766","102374"
"41932","6766","102447"
"41933","6766","102406"
"41996","6735","301392"
"41997","6761","301394"
"42073","6721","301408"
"42074","6721","301408"
"42075","6721","141698"
"42076","6721","301408"
"42077","6081","301407"
"42078","6081","301407"
"42079","6081","301407"
"42080","10295","251439"
"42100","7950","84206"
"42101","7950","84257"
"42102","9037","93327"
"42103","9037","93332"
"42104","9037","93308"
"42105","9037","93338"
"42106","9037","93348"
"42107","9037","93354"
"42108","7366","139256"
"42109","7366","139285"
"42110","7366","139265"
"42111","7366","139282"
"42112","7366","139277"
"42113","7366","139290"
"42114","7366","139276"
"42115","7366","139263"
"42116","7366","139278"
"42117","7366","139274"
"42118","7366","139294"
"42119","7366","139327"
"42120","7366","139267"
"42139","10301","243313"
"42140","10301","243461"
"42141","10301","243321"
"42142","10301","243315"
"42143","10301","243334"
"42144","10301","243366"
"42145","10301","243337"
"42146","10301","243359"
"42147","10301","243502"
"42148","10301","243673"
"42149","10301","243390"
"42150","10301","243413"
"42151","9064","87187"
"42152","9064","87172"
"42153","9064","87186"
"42154","9064","87191"
"42155","9064","87185"
"42159","8093","89367"
"42160","8093","89344"
"42161","7971","89467"
"42162","7971","89462"
"42163","7971","89481"
"42164","7971","89515"
"42168","8095","89922"
"42169","8095","89918"
"42170","8095","89924"
"42171","8095","89928"
"42176","9261","90111"
"42177","9261","90102"
"42178","9261","90089"
"42179","9261","90105"
"42180","9261","90126"
"42181","9261","90143"
"42182","9261","90133"
"42183","9261","90357"
"42184","9261","90465"
"42189","9165","123352"
"42190","9165","301250"
"42191","9165","301250"
"42192","10303","123603"
"42193","10303","123610"
"42194","10303","123612"
"42195","10303","123605"
"42196","10303","123608"
"42197","10303","123606"
"42198","10303","123613"
"42199","10303","123622"
"42200","10303","123617"
"42201","10303","123619"
"42202","10303","123615"
"42203","10303","123623"
"42204","10303","123624"
"42205","10303","123631"
"42206","10303","123627"
"42207","10303","123637"
"42208","10303","123626"
"42209","10303","123636"
"42210","10303","123642"
"42211","10303","123640"
"42212","10303","123643"
"42213","10303","123641"
"42214","10303","123648"
"42215","10303","123649"
"42216","10303","123651"
"42217","10303","123667"
"42218","10303","123652"
"42219","10303","123725"
"42232","10304","126753"
"42233","10304","126700"
"42249","6762","95690"
"42250","6762","301023"
"42251","6762","95725"
"42252","6762","95735"
"42253","6762","95776"
"42254","6083","95651"
"42255","6083","95652"
"42256","6083","95665"
"42260","692","104276"
"42261","692","104300"
"42262","692","104275"
"42263","692","104270"
"42264","1253","300956"
"42265","1253","80667"
"42271","8084","2796"
"42272","8084","2802"
"42273","8084","2887"
"42274","8084","2801"
"42275","8084","2806"
"42276","8084","2808"
"42277","8084","2810"
"42278","8084","2827"
"42279","8084","2835"
"42280","8084","2855"
"42281","8084","2885"
"42282","8084","2849"
"42283","8084","2798"
"42284","8084","2833"
"42285","8084","2871"
"42286","8100","90860"
"42287","8100","90810"
"42288","8100","90862"
"42289","8100","90872"
"42290","7281","63651"
"42291","928","300910"
"42292","5161","145369"
"42293","5161","145378"
"42294","3868","152773"
"42295","3868","152780"
"42296","5931","117987"
"42297","5931","117967"
"42314","5932","117974"
"42315","6086","96727"
"42316","6086","96731"
"42317","6086","96717"
"42318","3446","99661"
"42319","3446","99692"
"42320","3446","99695"
"42321","3446","99711"
"42322","3446","99654"
"42323","3446","99627"
"42324","3446","99631"
"42325","3446","99632"
"42326","3446","99650"
"42327","3446","99645"
"42328","3446","99653"
"42329","3446","99665"
"42330","3446","99683"
"42331","3446","99686"
"42332","3446","99691"
"42333","3446","99700"
"42354","9291","102605"
"42355","9291","102613"
"42356","9291","102663"
"42357","9291","102664"
"42358","9291","102641"
"42359","9291","102630"
"42360","9291","102696"
"42361","9291","102609"
"42362","9291","102725"
"42363","9291","102610"
"42364","9291","301048"
"42365","9291","102655"
"42366","9291","102844"
"42367","9291","102651"
"42368","9291","102618"
"42369","9291","102661"
"42370","9291","102739"
"42371","9291","102695"
"42372","9291","102808"
"42373","9291","102818"
"42374","983","68922"
"42375","983","68970"
"42376","8019","87653"
"42377","8019","87657"
"42378","8019","87661"
"42379","6976","300922"
"42380","6976","70583"
"42381","6976","300922"
"42382","6976","70647"
"42383","6976","300922"
"42384","8035","153512"
"42385","8035","153514"
"42386","980","73917"
"42387","3901","147241"
"42388","3901","147247"
"42389","3901","147246"
"42390","3901","147263"
"42391","3901","147259"
"42392","3901","147264"
"42393","7227","154974"
"42394","7227","154940"
"42395","7227","154947"
"42396","7227","154951"
"42397","7227","154967"
"42398","7227","154969"
"42399","7227","154979"
"42408","9683","196243"
"42409","9683","196269"
"42410","9683","196272"
"42411","9683","196232"
"42412","9683","196228"
"42413","9683","196318"
"42414","9683","196263"
"42415","9683","196264"
"42416","9683","196225"
"42417","9683","196226"
"42418","9683","196230"
"42419","9683","196236"
"42420","9683","196239"
"42421","9683","196240"
"42422","9683","196249"
"42423","9683","196258"
"42424","9683","196260"
"42425","9683","196266"
"42426","9683","196279"
"42427","9683","196360"
"42452","4345","232200"
"42453","4345","232438"
"42454","3744","235446"
"42455","3744","235447"
"42456","7195","212432"
"42457","7195","212434"
"42458","7195","212420"
"42459","7195","212491"
"42460","7195","212421"
"42461","7195","212423"
"42462","7195","212422"
"42463","7195","212427"
"42464","7195","212429"
"42465","7195","212426"
"42466","7195","212435"
"42467","7195","212431"
"42468","7195","212436"
"42469","7195","212437"
"42470","7195","212438"
"42471","7195","212440"
"42472","7195","212441"
"42473","7195","212443"
"42474","7195","212487"
"42475","7195","212503"
"42476","3451","216088"
"42477","3451","216082"
"42478","3451","216056"
"42479","3451","216027"
"42480","3451","216136"
"42481","3451","216046"
"42482","3451","216055"
"42483","3451","216063"
"42484","3451","216075"
"42485","3451","216066"
"42486","3451","216100"
"42487","3451","216122"
"42488","3451","216380"
"42489","3451","216200"
"42490","3451","216436"
"42491","929","218099"
"42492","929","217970"
"42493","929","218034"
"42494","929","217998"
"42495","929","218023"
"42496","929","218088"
"42497","1218","219961"
"42498","1218","220005"
"42499","1218","220003"
"42500","1218","220149"
"42501","1218","220037"
"42502","1218","220126"
"42503","1218","219981"
"42504","1218","220150"
"42505","1218","219966"
"42506","1218","219987"
"42507","1218","219989"
"42508","1218","220006"
"42509","1218","220009"
"42510","1218","220013"
"42511","1218","220033"
"42512","1218","220070"
"42513","1218","220137"
"42514","1218","220223"
"42515","1218","220117"
"42516","1218","220224"
"42519","1025","222275"
"42520","1025","222311"
"42521","1725","226374"
"42522","1725","226362"
"42523","1782","226862"
"42524","1782","226881"
"42525","1782","226909"
"42526","1782","226884"
"42527","1922","227067"
"42528","1922","227077"
"42529","1922","227177"
"42534","5543","229465"
"42535","5543","229443"
"42536","5543","229497"
"42537","5543","229424"
"42538","2787","234445"
"42539","2787","234447"
"42540","2787","234473"
"42541","2787","234461"
"42542","2787","234463"
"42543","4344","237388"
"42551","8406","189732"
"42552","8406","189733"
"42553","8406","189734"
"42554","8406","189736"
"42555","8406","189735"
"42556","8406","189737"
"42557","8406","189738"
"42558","8406","189739"
"42559","8406","189741"
"42560","8406","189740"
"42561","8406","189744"
"42562","8406","189745"
"42563","10298","140583"
"42564","10298","140584"
"42565","10298","140585"
"42566","10298","140586"
"42567","10298","140587"
"42568","10298","140588"
"42569","10298","140589"
"42570","10298","140590"
"42571","10298","140591"
"42577","740","23546"
"42578","740","300740"
"42580","8918","157328"
"42581","8918","157332"
"42582","8918","157331"
"42583","8918","157329"
"42584","8918","157330"
"42597","10286","191880"
"42598","10286","191833"
"42599","10286","191836"
"42600","10286","191846"
"42601","10286","191942"
"42602","10286","191852"
"42603","10286","191878"
"42604","10286","191945"
"42605","10286","191932"
"42606","10286","191954"
"42607","10286","191970"
"42608","10286","191963"
"42609","9062","192134"
"42610","9062","192136"
"42611","8399","192493"
"42612","8399","192495"
"42615","7324","44105"
"42616","7324","44073"
"42617","10311","117812"
"42618","10311","117813"
"42619","10311","117807"
"42620","10311","117798"
"42621","10311","117811"
"42622","5935","118126"
"42623","5935","118121"
"42624","5935","118128"
"42632","7062","294451"
"42633","7062","294443"
"42634","7062","294445"
"42635","7062","294446"
"42636","7062","294447"
"42637","7062","294449"
"42638","7062","294448"
"42639","8307","295579"
"42640","8307","295590"
"42641","8307","295580"
"42642","8307","295584"
"42643","8307","295586"
"42644","8307","295587"
"42645","8307","295588"
"42646","8307","295600"
"42647","9730","296042"
"42648","9730","296040"
"42651","7948","297105"
"42652","7948","297110"
"42653","7948","297111"
"42654","7948","297107"
"42655","7948","297100"
"42656","7948","297108"
"42657","7948","297113"
"42658","7948","297132"
"42659","7948","297115"
"42660","10297","245495"
"42661","10297","245352"
"42662","10297","245397"
"42663","10297","245392"
"42664","10297","245408"
"42665","10297","245412"
"42666","10297","245481"
"42667","7899","249250"
"42668","7899","249586"
"42675","9689","197177"
"42676","6926","302684"
"42677","6926","242194"
"42678","6931","242226"
"42679","6931","242236"
"42680","8008","253060"
"42681","8008","253115"
"42682","8008","253077"
"42683","8008","253062"
"42684","8008","253070"
"42685","8008","253198"
"42686","6923","240460"
"42687","6923","240433"
"42688","6923","240523"
"42689","7895","302708"
"42690","7895","248948"
"42691","8011","302721"
"42692","8011","302721"
"42693","8011","254450"
"42694","8011","302721"
"42695","8011","302721"
"42701","7260","38699"
"42702","7260","300797"
"42703","7260","38676"
"42704","7260","39020"
"42705","7260","38675"
"42706","7820","160037"
"42707","8446","160856"
"42741","2943","259026"
"42742","2943","259032"
"42743","2943","259025"
"42744","2943","259024"
"42745","5422","119192"
"42746","5422","119174"
"42747","5422","119174"
"42748","5422","119212"
"42749","5422","119189"
"42750","5422","119184"
"42751","5422","119176"
"42752","5422","119175"
"42753","5422","119177"
"42754","5422","119178"
"42755","5422","119179"
"42756","5422","119182"
"42757","5422","119181"
"42758","5422","119183"
"42759","5422","119185"
"42760","5422","119185"
"42761","5422","119186"
"42762","5422","119190"
"42763","5422","119193"
"42764","5422","119208"
"42765","9273","91350"
"42766","9273","91359"
"42767","9273","91361"
"42768","10285","302381"
"42769","1254","270665"
"42770","1254","270549"
"42771","1254","270625"
"42772","1254","270608"
"42773","1254","270545"
"42774","1254","270534"
"42775","1254","271184"
"42776","1254","270529"
"42777","1254","270531"
"42778","1254","270538"
"42779","1254","270548"
"42780","1254","270541"
"42781","1254","270562"
"42782","1254","270567"
"42783","1254","270568"
"42784","1254","270591"
"42785","1254","270612"
"42786","1254","270615"
"42787","1254","270657"
"42788","1254","270660"
"42789","1034","258012"
"42790","1034","258009"
"42791","1034","258024"
"42792","1463","258765"
"42793","1463","258723"
"42794","1463","258916"
"42795","1463","258771"
"42796","1463","258775"
"42797","1051","258950"
"42798","1051","258937"
"42799","1051","258940"
"42800","1051","258936"
"42801","1051","258966"
"42802","1051","258929"
"42803","1051","258934"
"42804","1051","258932"
"42805","628","258976"
"42806","628","258986"
"42807","628","258992"
"42808","628","258977"
"42809","628","258975"
"42810","628","258980"
"42811","628","258978"
"42812","628","258983"
"42813","628","258981"
"42814","628","258982"
"42815","628","258987"
"42816","628","258985"
"42817","628","258989"
"42818","628","258990"
"42819","628","258988"
"42820","628","258996"
"42821","628","259018"
"42822","7906","158858"
"42823","9224","158861"
"42824","9222","158862"
"42825","979","158937"
"42826","6888","140062"
"42827","5829","140618"
"42828","5108","144660"
"42829","5108","144582"
"42830","5108","144654"
"42831","5108","144625"
"42832","5108","144774"
"42839","8064","30748"
"42840","8064","30745"
"42841","8064","30740"
"42842","8064","30760"
"42843","8064","30772"
"42844","8064","30755"
"42845","8064","30762"
"42846","8064","30764"
"42880","7059","294172"
"42881","7059","294173"
"42882","10312","115658"
"42883","10312","115657"
"42884","10312","115659"
"42885","10312","115656"
"42886","10312","115655"
"42887","10312","115653"
"42888","10312","115664"
"42889","7620","301228"
"42890","7620","120341"
"42891","7620","120352"
"42892","7748","301229"
"42893","7748","301229"
"42894","7748","301229"
"42895","7748","301229"
"42899","8383","301231"
"42900","8383","120526"
"42901","8383","120542"
"42902","7643","301232"
"42903","7643","120590"
"42904","8155","301235"
"42905","8155","301235"
"42906","8155","121008"
"42907","7201","301237"
"42908","7201","301237"
"42909","7201","121295"
"42910","7201","121292"
"42911","7201","121298"
"42912","7201","121300"
"42913","7201","121301"
"42914","7201","121305"
"42915","8286","122088"
"42916","8286","122113"
"42917","8286","122110"
"42918","8286","122132"
"42919","5842","122590"
"42920","5842","301246"
"42921","5842","301246"
"42922","5842","301246"
"42923","5842","301246"
"42924","5842","122830"
"42925","5842","301246"
"42926","8292","301249"
"42927","8292","301249"
"42928","8292","301249"
"42929","8292","301249"
"42930","8292","301249"
"42931","8292","301249"
"42932","8292","301249"
"42933","8292","301249"
"42934","8292","301249"
"42935","8292","301249"
"42936","8292","301249"
"42937","8292","301249"
"42938","8292","301249"
"42939","7209","124524"
"42940","7209","124537"
"42941","8388","126059"
"42942","8388","126022"
"42943","8388","126001"
"42944","8388","126024"
"42945","7350","126527"
"42946","7350","301272"
"42947","7350","301272"
"42948","7350","126431"
"42949","7350","301272"
"42950","7350","126428"
"42951","7350","301272"
"42952","7350","126433"
"42953","7350","126498"
"42954","7350","126470"
"42955","7350","126528"
"42956","8247","132965"
"42957","8247","301310"
"42958","8247","132966"
"42959","8247","132968"
"42960","8247","133118"
"42961","8247","132961"
"42962","8247","132969"
"42963","8247","132972"
"42964","8247","132971"
"42965","8247","132973"
"42966","8247","133078"
"42967","8244","301313"
"42968","8244","301313"
"42969","8244","133806"
"42970","8244","133795"
"42971","9167","301316"
"42972","9167","134432"
"42973","9348","301319"
"42974","9348","301319"
"42975","9348","134822"
"42976","9348","134829"
"42977","9348","301319"
"42978","9348","134832"
"42979","9348","134833"
"42980","9348","134843"
"42981","9348","134839"
"42982","7364","136922"
"42983","7364","136936"
"42984","7364","136940"
"42985","7364","136923"
"42986","7364","136964"
"42987","7364","136921"
"42988","7364","136950"
"42989","7364","136944"
"42990","7364","136946"
"42991","7364","136931"
"42992","7364","136927"
"42993","7364","136930"
"42994","7364","136951"
"42995","7364","136932"
"42996","7364","136948"
"42997","7364","136943"
"42998","7364","136949"
"42999","7364","136917"
"43000","7364","136939"
"43001","7364","136947"
"43002","7364","136961"
"43003","7240","301336"
"43004","7240","301336"
"43005","7240","301336"
"43006","7240","301336"
"43007","8744","137892"
"43008","8744","137899"
"43009","8744","301340"
"43010","8744","137909"
"43011","8744","301340"
"43012","8744","137887"
"43013","8744","137903"
"43014","8744","137890"
"43015","8744","137907"
"43016","8744","137895"
"43017","8744","137924"
"43018","8744","137929"
"43019","8744","137908"
"43020","8744","137934"
"43021","8744","137931"
"43022","8744","138037"
"43023","8303","301345"
"43024","8303","301345"
"43025","8303","301345"
"43026","8303","138500"
"43027","8303","301345"
"43028","8303","138519"
"43029","8303","138551"
"43030","8303","138519"
"43031","8861","139134"
"43032","8861","138822"
"43033","8861","138800"
"43034","8861","138832"
"43035","8861","138855"
"43036","8861","138870"
"43037","8861","138857"
"43038","8861","139130"
"43039","7357","301351"
"43040","7357","301351"
"43041","7357","139440"
"43042","7357","139397"
"43043","7357","139487"
"43044","5221","301352"
"43045","8275","32240"
"43046","8275","32247"
"43047","8275","32318"
"43048","8275","32229"
"43049","8275","32230"
"43050","8275","32238"
"43051","8275","32235"
"43052","8275","32244"
"43053","8275","32249"
"43054","8275","32246"
"43055","8275","32265"
"43056","8275","32293"
"43057","5761","32151"
"43058","5761","32132"
"43059","5761","32152"
"43060","5761","32128"
"43061","5761","32124"
"43062","5761","32126"
"43063","5761","32141"
"43089","1783","31715"
"43090","1783","31722"
"43091","1783","31698"
"43092","1783","31699"
"43093","1783","31701"
"43094","1783","31706"
"43109","8063","31337"
"43110","8063","31356"
"43111","8063","31340"
"43112","8063","31343"
"43113","8063","31342"
"43114","8063","31344"
"43115","8063","31345"
"43116","8063","31346"
"43117","8063","31349"
"43118","8063","31348"
"43119","8063","31351"
"43120","8063","31352"
"43121","8063","31353"
"43122","8063","31355"
"43123","6101","201085"
"43124","1085","30169"
"43125","1085","30178"
"43126","1085","30166"
"43127","1085","30184"
"43128","1085","30170"
"43129","1085","30179"
"43130","1781","31087"
"43131","1781","31077"
"43132","1781","31084"
"43133","1781","31086"
"43134","1781","31085"
"43135","1781","31089"
"43136","1781","31088"
"43137","1781","31090"
"43138","8062","32039"
"43139","8062","31808"
"43140","8062","31767"
"43141","8062","31791"
"43142","8062","31772"
"43143","8062","31775"
"43144","8062","31811"
"43145","8062","31778"
"43146","8062","31779"
"43147","8062","31784"
"43148","8062","31794"
"43149","8062","31789"
"43150","8062","31822"
"43151","9581","296383"
"43152","9581","296386"
"43153","8984","174682"
"43154","8967","176681"
"43155","8967","176690"
"43156","8967","176589"
"43157","8967","176698"
"43158","8967","176642"
"43159","8967","176661"
"43160","8967","176662"
"43161","8967","176663"
"43162","8967","176673"
"43163","8967","176675"
"43164","8967","176674"
"43165","8967","176676"
"43166","8967","176677"
"43167","8967","176678"
"43168","8967","176679"
"43169","8967","176680"
"43170","8967","176682"
"43171","8967","176691"
"43172","8967","176697"
"43173","8967","176698"
"43174","9515","187178"
"43175","9515","187179"
"43176","6518","184834"
